'BU_CODE';'V01_Strategievariant'
'BU04020403';
'BU04020404';
'BU04020405';
'BU04020501';
'BU04020502';
'BU04020503';
'BU04020504';
'BU04020505';
'BU04020506';
'BU04020601';
'BU04020602';
'BU04020603';
'BU04020604';
'BU04020605';
'BU04020606';
'BU04020701';
'BU04020702';
'BU04020703';
'BU04020704';
'BU04020801';
'BU04020901';
'BU04020902';
'BU04020903';
'BU04020904';
'BU04020905';
'BU04020906';
'BU04020907';
'BU04051000';
'BU04051001';
'BU04051002';
'BU04051003';
'BU04051100';
'BU04051101';
'BU04051102';
'BU04051103';
'BU04051200';
'BU04051201';
'BU04051202';
'BU04051203';
'BU04051204';
'BU04051300';
'BU04051301';
'BU04051302';
'BU04051303';
'BU04051304';
'BU04051305';
'BU04051306';
'BU04051307';
'BU04051308';
'BU04052000';
'BU04052001';
'BU04052002';
'BU04052003';
'BU04052004';
'BU04052005';
'BU04052006';
'BU04052007';
'BU04052008';
'BU04052100';
'BU04052101';
'BU04052102';
'BU04052103';
'BU04052104';
'BU04052105';
'BU04052200';
'BU04052201';
'BU04053000';
'BU04053001';
'BU04053002';
'BU04053004';
'BU04053005';
'BU04053006';
'BU04053100';
'BU04053101';
'BU04053102';
'BU04053103';
'BU04053104';
'BU04053200';
'BU04053201';
'BU04053202';
'BU04053203';
'BU04053300';
'BU04053301';
'BU04053302';
'BU04053303';
'BU04053304';
'BU04053305';
'BU04053306';
'BU04053307';
'BU04053308';
'BU04053309';
'BU04053400';
'BU04053401';
'BU04053402';
'BU04053501';
'BU04053502';
'BU04053503';
'BU04053504';
'BU04053505';
'BU04053506';
'BU04053600';
'BU04060001';
'BU04060002';
'BU04060103';
'BU04060204';
'BU04060205';
'BU04060206';
'BU04060307';
'BU04060308';
'BU04060327';
'BU04060328';
'BU04060329';
'BU04060330';
'BU04060409';
'BU04060410';
'BU04060511';
'BU04060512';
'BU04060513';
'BU04060614';
'BU04060615';
'BU04060716';
'BU04060817';
'BU04060818';
'BU04060919';
'BU04061020';
'BU04061021';
'BU04061123';
'BU04061124';
'BU04061125';
'BU04061226';
'BU04061231';
'BU04150000';
'BU04150001';
'BU04150002';
'BU04150003';
'BU04150009';
'BU04150101';
'BU04150102';
'BU04160000';
'BU04160001';
'BU04160002';
'BU04160003';
'BU04160004';
'BU04160005';
'BU04160006';
'BU04170320';
'BU04170321';
'BU04170322';
'BU04170323';
'BU04170324';
'BU04170325';
'BU04170326';
'BU04170327';
'BU04170328';
'BU04170329';
'BU04200101';
'BU04200102';
'BU04200103';
'BU04200104';
'BU04200105';
'BU04200106';
'BU04200107';
'BU04200108';
'BU04200109';
'BU04200110';
'BU04200201';
'BU04200202';
'BU04200301';
'BU04200302';
'BU04200401';
'BU04200501';
'BU04200502';
'BU04200601';
'BU04200602';
'BU04200701';
'BU04200702';
'BU04200801';
'BU04200802';
'BU04200803';
'BU04200804';
'BU04200805';
'BU04200806';
'BU04200807';
'BU04200808';
'BU04200809';
'BU04200901';
'BU04200902';
'BU04201001';
'BU04201002';
'BU04201003';
'BU04201101';
'BU04201102';
'BU04201201';
'BU04201202';
'BU04201301';
'BU04201401';
'BU04201402';
'BU04201403';
'BU04201501';
'BU04201502';
'BU04201503';
'BU04201504';
'BU04201505';
'BU04201506';
'BU04201507';
'BU04201508';
'BU04201601';
'BU04201602';
'BU04201603';
'BU04201604';
'BU04201605';
'BU04201606';
'BU04201607';
'BU04201608';
'BU04201609';
'BU04201610';
'BU04310000';
'BU04310001';
'BU04310002';
'BU04310003';
'BU04320000';
'BU04320001';
'BU04320002';
'BU04320003';
'BU04320007';
'BU04320009';
'BU04320100';
'BU04320101';
'BU04320102';
'BU04320103';
'BU04320200';
'BU04370000';
'BU04370001';
'BU04370002';
'BU04370006';
'BU04370007';
'BU04370008';
'BU04370009';
'BU04390101';
'BU04390102';
'BU04390103';
'BU04390201';
'BU04390202';
'BU04390203';
'BU04390204';
'BU04390205';
'BU04390301';
'BU04390302';
'BU04390303';
'BU04390401';
'BU04390402';
'BU04390501';
'BU04390502';
'BU04390503';
'BU04390504';
'BU04390505';
'BU04390506';
'BU04390601';
'BU04390602';
'BU04390603';
'BU04390701';
'BU04390702';
'BU04390703';
'BU04390704';
'BU04390705';
'BU04410101';
'BU04410190';
'BU04410191';
'BU04410192';
'BU04410290';
'BU04410291';
'BU04410292';
'BU04410293';
'BU04410301';
'BU04410390';
'BU04410391';
'BU04410401';
'BU04410402';
'BU04410490';
'BU04410491';
'BU04410492';
'BU04410493';
'BU04410494';
'BU04410501';
'BU04410502';
'BU04410503';
'BU04410504';
'BU04410505';
'BU04410506';
'BU04410580';
'BU04410581';
'BU04410590';
'BU04410591';
'BU04410601';
'BU04410602';
'BU04410603';
'BU04410690';
'BU04410701';
'BU04410790';
'BU04410801';
'BU04410880';
'BU04410890';
'BU04410901';
'BU04410990';
'BU04411001';
'BU04411002';
'BU04411003';
'BU04411004';
'BU04411005';
'BU04411006';
'BU04411007';
'BU04411101';
'BU04411102';
'BU04411103';
'BU04411170';
'BU04411180';
'BU04411190';
'BU04411201';
'BU04411290';
'BU04411301';
'BU04411302';
'BU04411380';
'BU04411390';
'BU04411391';
'BU04411401';
'BU04411470';
'BU04411471';
'BU04411490';
'BU04411501';
'BU04411502';
'BU04411570';
'BU04411590';
'BU04411591';
'BU04411592';
'BU04411601';
'BU04411602';
'BU04411603';
'BU04411680';
'BU04411701';
'BU04411702';
'BU04411703';
'BU04411780';
'BU04480000';
'BU04480001';
'BU04480002';
'BU04480003';
'BU04480004';
'BU04480005';
'BU04480007';
'BU04480008';
'BU04480009';
'BU04480100';
'BU04480107';
'BU04480108';
'BU04480109';
'BU04500001';
'BU04500002';
'BU04500003';
'BU04500004';
'BU04500005';
'BU04500006';
'BU04511500';
'BU04512500';
'BU04513500';
'BU04514500';
'BU04515000';
'BU04515500';
'BU04516500';
'BU04517500';
'BU04518500';
'BU04519000';
'BU04519500';
'BU04530000';
'BU04530001';
'BU04530002';
'BU04530003';
'BU04530004';
'BU04530005';
'BU04530100';
'BU04530101';
'BU04530102';
'BU04530103';
'BU04530104';
'BU04530105';
'BU04530106';
'BU04530200';
'BU04530201';
'BU04530202';
'BU04530203';
'BU04530204';
'BU04530205';
'BU04530206';
'BU04530300';
'BU04530301';
'BU04530302';
'BU04530303';
'BU04530400';
'BU04530401';
'BU04530402';
'BU04530403';
'BU04530404';
'BU04530405';
'BU04530406';
'BU04530500';
'BU04530501';
'BU04530502';
'BU04530503';
'BU04530504';
'BU04530505';
'BU04530506';
'BU04530507';
'BU04530600';
'BU04530601';
'BU04530602';
'BU04530603';
'BU04530604';
'BU04530605';
'BU04530606';
'BU04530607';
'BU04530608';
'BU04530700';
'BU04530701';
'BU04530702';
'BU04530703';
'BU04530800';
'BU04530801';
'BU04530802';
'BU04530803';
'BU04530804';
'BU04530805';
'BU04530806';
'BU04530807';
'BU04530808';
'BU04530900';
'BU04530901';
'BU04570001';
'BU04570002';
'BU04570101';
'BU04570102';
'BU04570103';
'BU04570104';
'BU04570201';
'BU04570202';
'BU04570301';
'BU04570302';
'BU04570303';
'BU04570304';
'BU04570401';
'BU04570402';
'BU04570701';
'BU04570801';
'BU04570901';
'BU04570902';
'BU04570903';
'BU04730101';
'BU04730102';
'BU04730103';
'BU04730104';
'BU04730105';
'BU04730106';
'BU04730107';
'BU04730201';
'BU04730202';
'BU04730203';
'BU04730204';
'BU04730205';
'BU04730206';
'BU04730301';
'BU04730302';
'BU04730401';
'BU04730402';
'BU04730403';
'BU04730404';
'BU04791110';
'BU04791120';
'BU04791130';
'BU04791210';
'BU04791310';
'BU04791320';
'BU04791410';
'BU04791510';
'BU04791520';
'BU04791610';
'BU04791620';
'BU04792110';
'BU04792120';
'BU04792130';
'BU04792140';
'BU04792210';
'BU04792220';
'BU04792230';
'BU04792310';
'BU04792320';
'BU04793110';
'BU04793210';
'BU04794110';
'BU04794210';
'BU04794220';
'BU04795110';
'BU04795120';
'BU04795130';
'BU04795140';
'BU04795150';
'BU04795160';
'BU04796110';
'BU04796120';
'BU04796130';
'BU04796140';
'BU04796210';
'BU04796220';
'BU04796230';
'BU04796240';
'BU04797110';
'BU04797120';
'BU04797130';
'BU04797210';
'BU04797220';
'BU04797230';
'BU04798110';
'BU04798120';
'BU04798130';
'BU04798140';
'BU04798150';
'BU04820101';
'BU04820102';
'BU04820103';
'BU04820104';
'BU04820105';
'BU04820201';
'BU04820202';
'BU04820203';
'BU04820204';
'BU04820205';
'BU04820206';
'BU04820301';
'BU04820302';
'BU04820303';
'BU04820304';
'BU04820305';
'BU04820306';
'BU04820307';
'BU04820401';
'BU04820402';
'BU04820403';
'BU04820404';
'BU04820501';
'BU04820502';
'BU04820503';
'BU04820601';
'BU04820602';
'BU04820603';
'BU04820604';
'BU04840101';
'BU04840102';
'BU04840103';
'BU04840104';
'BU04840105';
'BU04840106';
'BU04840107';
'BU04840108';
'BU04840109';
'BU04840110';
'BU04840111';
'BU04840201';
'BU04840202';
'BU04840203';
'BU04840204';
'BU04840205';
'BU04840206';
'BU04840207';
'BU04840208';
'BU04840209';
'BU04840210';
'BU04840211';
'BU04840301';
'BU04840302';
'BU04840303';
'BU04840304';
'BU04840305';
'BU04840306';
'BU04840307';
'BU04840401';
'BU04840402';
'BU04840403';
'BU04840404';
'BU04840405';
'BU04840501';
'BU04840502';
'BU04840503';
'BU04840504';
'BU04840505';
'BU04840506';
'BU04840601';
'BU04840602';
'BU04840603';
'BU04840604';
'BU04840605';
'BU04840701';
'BU04840702';
'BU04840801';
'BU04840802';
'BU04840803';
'BU04840804';
'BU04840805';
'BU04840806';
'BU04840807';
'BU04840808';
'BU04840809';
'BU04840810';
'BU04840811';
'BU04840812';
'BU04840813';
'BU04840901';
'BU04843101';
'BU04843102';
'BU04843103';
'BU04843104';
'BU04844501';
'BU04844502';
'BU04844503';
'BU04844504';
'BU04847001';
'BU04847002';
'BU04847003';
'BU04847004';
'BU04847005';
'BU04847006';
'BU04847007';
'BU04847008';
'BU04847009';
'BU04847010';
'BU04847011';
'BU04847012';
'BU04847013';
'BU04847014';
'BU04847015';
'BU04847101';
'BU04847102';
'BU04847103';
'BU04849101';
'BU04849102';
'BU04849103';
'BU04849104';
'BU04849105';
'BU04849401';
'BU04849402';
'BU04849403';
'BU04849404';
'BU04849601';
'BU04849602';
'BU04849603';
'BU04849604';
'BU04890101';
'BU04890102';
'BU04890103';
'BU04890204';
'BU04890205';
'BU04890206';
'BU04890207';
'BU04890308';
'BU04890409';
'BU04890410';
'BU04890511';
'BU04890512';
'BU04890513';
'BU04890614';
'BU04890715';
'BU04890816';
'BU04890817';
'BU04890918';
'BU04890919';
'BU04890920';
'BU04890921';
'BU04890922';
'BU04891023';
'BU04891124';
'BU04891225';
'BU04891226';
'BU04891227';
'BU04891328';
'BU04891429';
'BU04891430';
'BU04891431';
'BU04891432';
'BU04891533';
'BU04891634';
'BU04891735';
'BU04891836';
'BU04891937';
'BU04892039';
'BU04893050';
'BU04893051';
'BU04893052';
'BU04893053';
'BU04893054';
'BU04893160';
'BU04893161';
'BU04893162';
'BU04893163';
'BU04893164';
'BU04895070';
'BU04895071';
'BU04895072';
'BU04895073';
'BU04895074';
'BU04895075';
'BU04895076';
'BU04895077';
'BU04895078';
'BU04895080';
'BU04895081';
'BU04895082';
'BU04895083';
'BU04895084';
'BU04980000';
'BU04980001';
'BU04980009';
'BU04980100';
'BU04980101';
'BU04980109';
'BU04980200';
'BU04980300';
'BU04980301';
'BU04980302';
'BU04980306';
'BU04980307';
'BU04980308';
'BU04980309';
'BU04980400';
'BU04980401';
'BU04980500';
'BU05010000';
'BU05010001';
'BU05010002';
'BU05010003';
'BU05010004';
'BU05010005';
'BU05010006';
'BU05010009';
'BU05010100';
'BU05010109';
'BU05010200';
'BU05010201';
'BU05010202';
'BU05010209';
'BU05010300';
'BU05020110';
'BU05020111';
'BU05020112';
'BU05020113';
'BU05020114';
'BU05020115';
'BU05020116';
'BU05020117';
'BU05020118';
'BU05020119';
'BU05020223';
'BU05020224';
'BU05020225';
'BU05020226';
'BU05020227';
'BU05020228';
'BU05020229';
'BU05020332';
'BU05020333';
'BU05020334';
'BU05020335';
'BU05020336';
'BU05020337';
'BU05020338';
'BU05020441';
'BU05020442';
'BU05020443';
'BU05020444';
'BU05020445';
'BU05020446';
'BU05020447';
'BU05020448';
'BU05020449';
'BU05020551';
'BU05020552';
'BU05020553';
'BU05020554';
'BU05020555';
'BU05020556';
'BU05020557';
'BU05020621';
'BU05020622';
'BU05020631';
'BU05020658';
'BU05020659';
'BU05020661';
'BU05020662';
'BU05020663';
'BU05020664';
'BU05020665';
'BU05020666';
'BU05020770';
'BU05020771';
'BU05020772';
'BU05020773';
'BU05020774';
'BU05020775';
'BU05020776';
'BU05020777';
'BU05020778';
'BU05020779';
'BU05020880';
'BU05020881';
'BU05020882';
'BU05020883';
'BU05020884';
'BU05020885';
'BU05020886';
'BU05020887';
'BU05020888';
'BU05020889';
'BU05020991';
'BU05020992';
'BU05020993';
'BU05020994';
'BU05020995';
'BU05020996';
'BU05020997';
'BU05020998';
'BU05031100';
'BU05031101';
'BU05031102';
'BU05031103';
'BU05031104';
'BU05031105';
'BU05031106';
'BU05031107';
'BU05031108';
'BU05031109';
'BU05031200';
'BU05031201';
'BU05031202';
'BU05031203';
'BU05031204';
'BU05031205';
'BU05031206';
'BU05031207';
'BU05031208';
'BU05031300';
'BU05031301';
'BU05031302';
'BU05031303';
'BU05031304';
'BU05031305';
'BU05031306';
'BU05031307';
'BU05031400';
'BU05031401';
'BU05031402';
'BU05031403';
'BU05031404';
'BU05031405';
'BU05031406';
'BU05031407';
'BU05031600';
'BU05031601';
'BU05031602';
'BU05031603';
'BU05031604';
'BU05032200';
'BU05032201';
'BU05032202';
'BU05032203';
'BU05032204';
'BU05032205';
'BU05032300';
'BU05032301';
'BU05032302';
'BU05032303';
'BU05032304';
'BU05032305';
'BU05032400';
'BU05032401';
'BU05032402';
'BU05032403';
'BU05032404';
'BU05032405';
'BU05032406';
'BU05032407';
'BU05032408';
'BU05032500';
'BU05032501';
'BU05032502';
'BU05032503';
'BU05032504';
'BU05032505';
'BU05032506';
'BU05032507';
'BU05032508';
'BU05032509';
'BU05032510';
'BU05032600';
'BU05032700';
'BU05032702';
'BU05032703';
'BU05032704';
'BU05032800';
'BU05032801';
'BU05032802';
'BU05032803';
'BU05032804';
'BU05032805';
'BU05032806';
'BU05032807';
'BU05032808';
'BU05032809';
'BU05032900';
'BU05032901';
'BU05032902';
'BU05050100';
'BU05050101';
'BU05050102';
'BU05050103';
'BU05050104';
'BU05050105';
'BU05050106';
'BU05050107';
'BU05050108';
'BU05050109';
'BU05050110';
'BU05050111';
'BU05050112';
'BU05050113';
'BU05050114';
'BU05050200';
'BU05050201';
'BU05050202';
'BU05050203';
'BU05050204';
'BU05050205';
'BU05050206';
'BU05050300';
'BU05050301';
'BU05050302';
'BU05050303';
'BU05050304';
'BU05050305';
'BU05050306';
'BU05050307';
'BU05050400';
'BU05050401';
'BU05050402';
'BU05050403';
'BU05050404';
'BU05050405';
'BU05050406';
'BU05050500';
'BU05050501';
'BU05050502';
'BU05050503';
'BU05050504';
'BU05050505';
'BU05050506';
'BU05050507';
'BU05050508';
'BU05050509';
'BU05050510';
'BU05050600';
'BU05050601';
'BU05050602';
'BU05050603';
'BU05050604';
'BU05050605';
'BU05050606';
'BU05050607';
'BU05050608';
'BU05050700';
'BU05050701';
'BU05050702';
'BU05050703';
'BU05050704';
'BU05050705';
'BU05050706';
'BU05050707';
'BU05050800';
'BU05050801';
'BU05050802';
'BU05050900';
'BU05050901';
'BU05050902';
'BU05050903';
'BU05050904';
'BU05050905';
'BU05050906';
'BU05050907';
'BU05050908';
'BU05050909';
'BU05050910';
'BU05051000';
'BU05051001';
'BU05051002';
'BU05051003';
'BU05051004';
'BU05051005';
'BU05051006';
'BU05051007';
'BU05051008';
'BU05051009';
'BU05051010';
'BU05051011';
'BU05051012';
'BU05051013';
'BU05051100';
'BU05051101';
'BU05051102';
'BU05051103';
'BU05051104';
'BU05051105';
'BU05051106';
'BU05051107';
'BU05051108';
'BU05051109';
'BU05051110';
'BU05051111';
'BU05051112';
'BU05051900';
'BU05051901';
'BU05051902';
'BU05051903';
'BU05051904';
'BU05051905';
'BU05051906';
'BU05051907';
'BU05051909';
'BU05051910';
'BU05051911';
'BU05051912';
'BU05051913';
'BU05051914';
'BU05051915';
'BU05051916';
'BU05051917';
'BU05051918';
'BU05051919';
'BU05059800';
'BU05059801';
'BU05059804';
'BU05059805';
'BU05120101';
'BU05120102';
'BU05120200';
'BU05120300';
'BU05120403';
'BU05120404';
'BU05120500';
'BU05120600';
'BU05120700';
'BU05120800';
'BU05120900';
'BU05121000';
'BU05121105';
'BU05121106';
'BU05121107';
'BU05121108';
'BU05121200';
'BU05121300';
'BU05121409';
'BU05121410';
'BU05121411';
'BU05121500';
'BU05121600';
'BU05121700';
'BU05121800';
'BU05121900';
'BU05122000';
'BU05122100';
'BU05130100';
'BU05130101';
'BU05130102';
'BU05130103';
'BU05130104';
'BU05130105';
'BU05130200';
'BU05130201';
'BU05130202';
'BU05130203';
'BU05130204';
'BU05130300';
'BU05130301';
'BU05130302';
'BU05130303';
'BU05130304';
'BU05130305';
'BU05130400';
'BU05130401';
'BU05130402';
'BU05130403';
'BU05130404';
'BU05130405';
'BU05130406';
'BU05130407';
'BU05130500';
'BU05130501';
'BU05130502';
'BU05130503';
'BU05130504';
'BU05130505';
'BU05130509';
'BU05130600';
'BU05130601';
'BU05130602';
'BU05130603';
'BU05130604';
'BU05130700';
'BU05130701';
'BU05130702';
'BU05130703';
'BU05130704';
'BU05130705';
'BU05130800';
'BU05130809';
'BU05130900';
'BU05130901';
'BU05130902';
'BU05130903';
'BU05130904';
'BU05130909';
'BU05180170';
'BU05180271';
'BU05180373';
'BU05180374';
'BU05180448';
'BU05180475';
'BU05180476';
'BU05180477';
'BU05180478';
'BU05180479';
'BU05180546';
'BU05180605';
'BU05180701';
'BU05180702';
'BU05180703';
'BU05180704';
'BU05180772';
'BU05180800';
'BU05180907';
'BU05180908';
'BU05181041';
'BU05181142';
'BU05181143';
'BU05181250';
'BU05181251';
'BU05181252';
'BU05181309';
'BU05181481';
'BU05181492';
'BU05181590';
'BU05181591';
'BU05181697';
'BU05181785';
'BU05181786';
'BU05181795';
'BU05181806';
'BU05181840';
'BU05181882';
'BU05181893';
'BU05181894';
'BU05181953';
'BU05181983';
'BU05182054';
'BU05182055';
'BU05182110';
'BU05182144';
'BU05182245';
'BU05182347';
'BU05182449';
'BU05182561';
'BU05182567';
'BU05182568';
'BU05182569';
'BU05182664';
'BU05182665';
'BU05182666';
'BU05182718';
'BU05182762';
'BU05182763';
'BU05182811';
'BU05182812';
'BU05182813';
'BU05182814';
'BU05182915';
'BU05182916';
'BU05182917';
'BU05183032';
'BU05183033';
'BU05183034';
'BU05183130';
'BU05183131';
'BU05183135';
'BU05183284';
'BU05183387';
'BU05183396';
'BU05183398';
'BU05183399';
'BU05183480';
'BU05183488';
'BU05183489';
'BU05183536';
'BU05183620';
'BU05183637';
'BU05183638';
'BU05183639';
'BU05183721';
'BU05183819';
'BU05183822';
'BU05183823';
'BU05183824';
'BU05183825';
'BU05183826';
'BU05183960';
'BU05184001';
'BU05184002';
'BU05184003';
'BU05184004';
'BU05184005';
'BU05184106';
'BU05184107';
'BU05184110';
'BU05184208';
'BU05184209';
'BU05184211';
'BU05184212';
'BU05184213';
'BU05184214';
'BU05184215';
'BU05184316';
'BU05184317';
'BU05184418';
'BU05184419';
'BU05184420';
'BU05184421';
'BU05230000';
'BU05230001';
'BU05230002';
'BU05230003';
'BU05300000';
'BU05300001';
'BU05300003';
'BU05300004';
'BU05300005';
'BU05300100';
'BU05300101';
'BU05300102';
'BU05300103';
'BU05300104';
'BU05300105';
'BU05300106';
'BU05300107';
'BU05300200';
'BU05300201';
'BU05300300';
'BU05300301';
'BU05300302';
'BU05300303';
'BU05300400';
'BU05300401';
'BU05300402';
'BU05300404';
'BU05300500';
'BU05300502';
'BU05300503';
'BU05300504';
'BU05300505';
'BU05300600';
'BU05300601';
'BU05300700';
'BU05300701';
'BU05300800';
'BU05300900';
'BU05300901';
'BU05300902';
'BU05301001';
'BU05301002';
'BU05301003';
'BU05310101';
'BU05310102';
'BU05310103';
'BU05310201';
'BU05310202';
'BU05310203';
'BU05310204';
'BU05310301';
'BU05310302';
'BU05310400';
'BU05310501';
'BU05310502';
'BU05320000';
'BU05320001';
'BU05320002';
'BU05320100';
'BU05320101';
'BU05320102';
'BU05320103';
'BU05340101';
'BU05340102';
'BU05340103';
'BU05340104';
'BU05340105';
'BU05340201';
'BU05340202';
'BU05340203';
'BU05340204';
'BU05340205';
'BU05340206';
'BU05340301';
'BU05340302';
'BU05340303';
'BU05340304';
'BU05340305';
'BU05340306';
'BU05340401';
'BU05340402';
'BU05340501';
'BU05340502';
'BU05340503';
'BU05370101';
'BU05370102';
'BU05370103';
'BU05370104';
'BU05370105';
'BU05370106';
'BU05370201';
'BU05370202';
'BU05370301';
'BU05370302';
'BU05370303';
'BU05370304';
'BU05370305';
'BU05370306';
'BU05370501';
'BU05370502';
'BU05370503';
'BU05370504';
'BU05370505';
'BU05370506';
'BU05370507';
'BU05370508';
'BU05370509';
'BU05370510';
'BU05370601';
'BU05370602';
'BU05370604';
'BU05370700';
'BU05370701';
'BU05370702';
'BU05370703';
'BU05370704';
'BU05370705';
'BU05370706';
'BU05370707';
'BU05370708';
'BU05370709';
'BU05370800';
'BU05370801';
'BU05370802';
'BU05370808';
'BU05370809';
'BU05420000';
'BU05420001';
'BU05420002';
'BU05420003';
'BU05420004';
'BU05420005';
'BU05460000';
'BU05460001';
'BU05460002';
'BU05460003';
'BU05460100';
'BU05460101';
'BU05460102';
'BU05460103';
'BU05460104';
'BU05460105';
'BU05460106';
'BU05460107';
'BU05460108';
'BU05460109';
'BU05460200';
'BU05460300';
'BU05460301';
'BU05460302';
'BU05460400';
'BU05460401';
'BU05460402';
'BU05460403';
'BU05460404';
'BU05460405';
'BU05460406';
'BU05460407';
'BU05460408';
'BU05460409';
'BU05460500';
'BU05460501';
'BU05460502';
'BU05460503';
'BU05460504';
'BU05460505';
'BU05460506';
'BU05460507';
'BU05460600';
'BU05460601';
'BU05460602';
'BU05460700';
'BU05460701';
'BU05460702';
'BU05460703';
'BU05460704';
'BU05460800';
'BU05460801';
'BU05460802';
'BU05460803';
'BU05460804';
'BU05460805';
'BU05460900';
'BU05460901';
'BU05460902';
'BU05460903';
'BU05470000';
'BU05470001';
'BU05470002';
'BU05470003';
'BU05470004';
'BU05470005';
'BU05470006';
'BU05470007';
'BU05470008';
'BU05470009';
'BU05470100';
'BU05470101';
'BU05470109';
'BU05470200';
'BU05470201';
'BU05470202';
'BU05530101';
'BU05530102';
'BU05530103';
'BU05530104';
'BU05530105';
'BU05530201';
'BU05530202';
'BU05530203';
'BU05530204';
'BU05530205';
'BU05530301';
'BU05530302';
'BU05530303';
'BU05530304';
'BU05530305';
'BU05530306';
'BU05530307';
'BU05530401';
'BU05530402';
'BU05530403';
'BU05530404';
'BU05530405';
'BU05560101';
'BU05560201';
'BU05560202';
'BU05560203';
'BU05560301';
'BU05560302';
'BU05560303';
'BU05560401';
'BU05560402';
'BU05560403';
'BU05560404';
'BU05560405';
'BU05560501';
'BU05560502';
'BU05560601';
'BU05560602';
'BU05560701';
'BU05560702';
'BU05560801';
'BU05690000';
'BU05690001';
